# wave A(l)/A(V) unc
2.0981807708740234e+00 1.0933635448900346e-01 6.5660168949074850e-03
2.1023867130279541e+00 1.0956168687426959e-01 6.3524392138708148e-03
2.1066009998321533e+00 1.0956941445250196e-01 6.6157963944706126e-03
2.1108236312866211e+00 1.0961569400225210e-01 6.8957816671117427e-03
2.1150548458099365e+00 1.0568453082549495e-01 6.5494170972867898e-03
2.1192946434020996e+00 1.0676286521035459e-01 6.5544355865779190e-03
2.1235427856445312e+00 1.0745758968450150e-01 6.5636242954234900e-03
2.1277995109558105e+00 1.0654561802982107e-01 6.3467920613646204e-03
2.1320645809173584e+00 1.0569058435876399e-01 6.5980038417394245e-03
2.1363384723663330e+00 1.0456547989516296e-01 6.4591519153112814e-03
2.1406207084655762e+00 1.0516542049812284e-01 6.6108551967062499e-03
2.1449117660522461e+00 1.0474781505887856e-01 6.5302127746956814e-03
2.1492111682891846e+00 1.0538527908959391e-01 6.4709582879823964e-03
2.1535193920135498e+00 1.0481239094328695e-01 6.4029358313694509e-03
2.1578361988067627e+00 1.0259084069059358e-01 6.6554583301173418e-03
2.1621615886688232e+00 1.0202710402394627e-01 6.4799944605753307e-03
2.1664958000183105e+00 1.0007010409215072e-01 6.2628818655296728e-03
2.1708385944366455e+00 9.8556579030046665e-02 6.3851600165736738e-03
2.1751899719238281e+00 1.0159455539008605e-01 6.2323531067969042e-03
2.1795501708984375e+00 1.0137161845169668e-01 6.2981483462911884e-03
2.1839191913604736e+00 1.0128996164983091e-01 6.4767419017330765e-03
2.1882970333099365e+00 1.0062125392215576e-01 6.1417317252154199e-03
2.1926834583282471e+00 1.0097735710944783e-01 6.5644885013997466e-03
2.1970787048339844e+00 1.0098057166202434e-01 6.2075518423589451e-03
2.2014827728271484e+00 1.0123369244336033e-01 6.3272093629190181e-03
2.2058959007263184e+00 9.9767678119218023e-02 6.2956124298073155e-03
2.2103176116943359e+00 1.0041905555718091e-01 6.3282463583378291e-03
2.2147481441497803e+00 9.9435059236887113e-02 6.3431143495828405e-03
2.2191877365112305e+00 9.8220527240548389e-02 6.2520926003113474e-03
2.2236361503601074e+00 9.8680640299694020e-02 6.3033294601810459e-03
2.2280936241149902e+00 9.8251396178458988e-02 6.1733534049047706e-03
2.2325596809387207e+00 9.8516071951205583e-02 6.3565527469197046e-03
2.2370350360870361e+00 9.8010344213483383e-02 6.2325979074193258e-03
2.2415192127227783e+00 9.6976558566548451e-02 6.1922320858607376e-03
2.2460124492645264e+00 9.6663881832236204e-02 6.3024579860872648e-03
2.2505145072937012e+00 9.5977190074958266e-02 6.2252598659414057e-03
2.2550258636474609e+00 9.5823058484712398e-02 6.2235345741893672e-03
2.2595460414886475e+00 9.6109363153453795e-02 6.1583353438090351e-03
2.2640752792358398e+00 9.5741514208302694e-02 6.4586548245786106e-03
2.2686138153076172e+00 9.4559296275504454e-02 6.2455127249673448e-03
2.2731611728668213e+00 9.3514746860514419e-02 6.0928842084313935e-03
2.2777178287506104e+00 9.4196045408124374e-02 6.0594617173956892e-03
2.2822835445404053e+00 9.4210818160419763e-02 6.0619439331011200e-03
2.2868585586547852e+00 9.3185497183837229e-02 6.3078681810834272e-03
2.2914426326751709e+00 9.3706528750315501e-02 6.1250681990697112e-03
2.2960357666015625e+00 9.4961224339070574e-02 6.3932481517741009e-03
2.3006384372711182e+00 9.3670576308574477e-02 6.2191479160265259e-03
2.3052499294281006e+00 9.3850680456406127e-02 6.1258832272133431e-03
2.3098709583282471e+00 9.2617688617281216e-02 6.1784903993631728e-03
2.3145012855529785e+00 9.1801835166626156e-02 6.2047104281681264e-03
2.3191406726837158e+00 9.1821729867139032e-02 6.3046925131872685e-03
2.3237893581390381e+00 9.1335436594894334e-02 6.1102613214587837e-03
2.3284475803375244e+00 9.1569561612227818e-02 6.1574902864121768e-03
2.3331148624420166e+00 9.2644745331938713e-02 6.3624858661829944e-03
2.3377916812896729e+00 9.1477847101096160e-02 6.1590037545835767e-03
2.3424780368804932e+00 9.1246376721724740e-02 6.2792828422946626e-03
2.3471734523773193e+00 9.1156902699108713e-02 6.2315305833981118e-03
2.3518784046173096e+00 9.1688742720657579e-02 6.0007681034625442e-03
2.3565928936004639e+00 9.2506477806948803e-02 6.1796570591977065e-03
2.3613166809082031e+00 9.0210503539352407e-02 6.0813974094035481e-03
2.3660500049591064e+00 8.9372683357191882e-02 5.8952657435042324e-03
2.3707928657531738e+00 9.0992067369173438e-02 5.9362837859158260e-03
2.3755452632904053e+00 8.9710438724050823e-02 6.2725575067179191e-03
2.3803069591522217e+00 8.9562423606209904e-02 6.0775004497100769e-03
2.3850784301757812e+00 8.8774679076831120e-02 5.9397943773111259e-03
2.3898594379425049e+00 8.8481727029740123e-02 6.3330092457392706e-03
2.3946499824523926e+00 8.9225720392682104e-02 6.1992590167881424e-03
2.3994500637054443e+00 8.6709382316164013e-02 5.9816535899536484e-03
2.4042596817016602e+00 8.5080714438061894e-02 6.2439127970581008e-03
2.4071438312530518e+00 9.1301444427227083e-02 8.9161168449899027e-03
2.4090793132781982e+00 8.6467918592718643e-02 5.9518428028304390e-03
2.4119706153869629e+00 9.4019765973341357e-02 8.6915852099465150e-03
2.4139082431793213e+00 8.6942050537030954e-02 6.2191267397465307e-03
2.4168069362640381e+00 8.5386445118888113e-02 6.3789466816460685e-03
2.4187469482421875e+00 8.4683709482375941e-02 6.3414844536348776e-03
2.4216532707214355e+00 8.2174624873618762e-02 5.9073754541336936e-03
2.4235954284667969e+00 8.3464262413328855e-02 6.2967797325121861e-03
2.4265089035034180e+00 8.4682093234497324e-02 6.0868251625967144e-03
2.4313745498657227e+00 8.3250773635685602e-02 6.2279765727438607e-03
2.4362499713897705e+00 8.1523118519298193e-02 5.9820111932531311e-03
2.4411349296569824e+00 8.1026809093068031e-02 5.7376228064690473e-03
2.4460299015045166e+00 8.1324175160451109e-02 6.1616872535215058e-03
2.4509346485137939e+00 8.1367412137124590e-02 5.9230286268920291e-03
2.4558491706848145e+00 8.0577974148172443e-02 6.1921566062812300e-03
2.4607737064361572e+00 8.0266150044540782e-02 6.1018584152963849e-03
2.4657080173492432e+00 7.9236623292222433e-02 6.1714506856367212e-03
2.4706521034240723e+00 8.0707008571911820e-02 6.1412356643624245e-03
2.4756062030792236e+00 7.8194515584194366e-02 5.6988854792525594e-03
2.4805703163146973e+00 7.8556953662749715e-02 5.9526248878174447e-03
2.4855442047119141e+00 7.9208353379343108e-02 5.8632493291972902e-03
2.4905281066894531e+00 7.7379049583925413e-02 6.0312639631435513e-03
2.4955220222473145e+00 7.9196168383544721e-02 6.0270508318408886e-03
2.5005261898040771e+00 7.7139479599226596e-02 5.8773703874640286e-03
2.5055401325225830e+00 7.6235423317237316e-02 5.9113771685076998e-03
2.5105640888214111e+00 7.3581463381458365e-02 6.1833364644080738e-03
2.5155982971191406e+00 7.0278137431583718e-02 7.5420352760067408e-03
2.9058876037597656e+00 5.9812416190762774e-02 7.3750003183751913e-03
2.9117145538330078e+00 6.4167156507681566e-02 6.2915436001594891e-03
2.9175529479980469e+00 6.3187131699858082e-02 6.4004177379705079e-03
2.9234032630920410e+00 6.4130451251140433e-02 6.4022563400085407e-03
2.9292652606964111e+00 6.2332420641921564e-02 6.4276772461634825e-03
2.9351389408111572e+00 6.3648746866109787e-02 6.4461350704765929e-03
2.9410243034362793e+00 6.2271109283638694e-02 6.3217125096414542e-03
2.9469215869903564e+00 6.2249050564864038e-02 6.7032495624266743e-03
2.9528307914733887e+00 6.2384436583085276e-02 6.4449334491304177e-03
2.9587516784667969e+00 6.2221737308207591e-02 6.5000743878979054e-03
2.9646844863891602e+00 6.1324671349348714e-02 6.0510984365283252e-03
2.9706292152404785e+00 5.9683868661391692e-02 5.8588596040152390e-03
2.9765858650207520e+00 5.9049968669951047e-02 5.9743806561547777e-03
2.9825544357299805e+00 5.6788694232403306e-02 5.7022345465515848e-03
2.9885349273681641e+00 5.6938227349192856e-02 5.6411012104398868e-03
2.9945275783538818e+00 5.6101622480477197e-02 5.5102012308120545e-03
3.0005321502685547e+00 5.7021432153276076e-02 5.6415293780194293e-03
3.0065486431121826e+00 5.6578282038850465e-02 5.4801612985383406e-03
3.0125772953033447e+00 5.7439781705964428e-02 5.5491791838631127e-03
3.0186181068420410e+00 6.0211893936283539e-02 5.7323159883604586e-03
3.0246710777282715e+00 5.7825478609770428e-02 5.5127405505548364e-03
3.0307359695434570e+00 5.9796104962467928e-02 5.5748824970968790e-03
3.0368130207061768e+00 6.2339395467486812e-02 5.8321140456452534e-03
3.0429024696350098e+00 5.7458262192741610e-02 5.6841624497705381e-03
3.0490040779113770e+00 5.9892412381189482e-02 5.6269515523088651e-03
3.0551178455352783e+00 5.8639990955531705e-02 5.6759927632999072e-03
3.0612437725067139e+00 5.7254398385704425e-02 5.6110443597801544e-03
3.0673823356628418e+00 5.5453668433267760e-02 5.5200485745841993e-03
3.0735328197479248e+00 5.6191094662532227e-02 5.3563572206436795e-03
3.0796959400177002e+00 5.6321561868441665e-02 5.6867555133398185e-03
3.0858712196350098e+00 5.8671727249015211e-02 5.6202034551784503e-03
3.0920588970184326e+00 5.8676014329988146e-02 5.7095302876735039e-03
3.0982589721679688e+00 5.5134445275246781e-02 5.3283074508134447e-03
3.1044716835021973e+00 5.6795226579986743e-02 5.7330201398294554e-03
3.1106965541839600e+00 5.4714175051849112e-02 5.5867063028539202e-03
3.1169340610504150e+00 5.7588557220182510e-02 5.2649136891738096e-03
3.1231842041015625e+00 5.6308430032037525e-02 5.6521522571331279e-03
3.1294467449188232e+00 5.4873007864419447e-02 5.4341171790144357e-03
3.1357216835021973e+00 5.5102972318561136e-02 5.4726903839111560e-03
3.1420094966888428e+00 5.3737552609519228e-02 5.4609094043167059e-03
3.1483097076416016e+00 5.4830880293657139e-02 5.1981182323709886e-03
3.1546225547790527e+00 5.4753215177409179e-02 5.3353705583910017e-03
3.1609482765197754e+00 5.4453767119185870e-02 5.4856826056165278e-03
3.1672863960266113e+00 5.4465254418999118e-02 5.3202696770811913e-03
3.1736373901367188e+00 5.4665433939325436e-02 5.2416672070113137e-03
3.1800012588500977e+00 5.3824413694069671e-02 5.4306636781029684e-03
3.1863775253295898e+00 5.5092451420501481e-02 5.1476368339012125e-03
3.1927669048309326e+00 5.4181232574329427e-02 5.3676189421721860e-03
3.1991689205169678e+00 5.4002263814312799e-02 5.4709892808408149e-03
3.2055838108062744e+00 5.3350759458965349e-02 5.3416397470193340e-03
3.2120115756988525e+00 5.6473834170656184e-02 5.5732280216506469e-03
3.2184522151947021e+00 5.3693594274006599e-02 5.3730718925995308e-03
3.2249059677124023e+00 5.2842169072047945e-02 5.6498145531335229e-03
3.2313723564147949e+00 5.5302470949571678e-02 5.3589619892699565e-03
3.2378518581390381e+00 5.3360882211379579e-02 5.5735331247229779e-03
3.2443442344665527e+00 5.3147697656108724e-02 5.4150340734721216e-03
3.2508497238159180e+00 5.4140800156739791e-02 5.2041194364143483e-03
3.2573683261871338e+00 5.2057112115911366e-02 5.2820184385461615e-03
3.2639000415802002e+00 5.4075184322086349e-02 5.1951669283467738e-03
3.2704446315765381e+00 5.5255555364757167e-02 5.4353638284499253e-03
3.2770023345947266e+00 5.4390623273635322e-02 5.2073039187283104e-03
3.2835733890533447e+00 5.3686567380946376e-02 5.3818105001896058e-03
3.2901575565338135e+00 5.3899846497608789e-02 5.4415277179184780e-03
3.2967548370361328e+00 5.7053558689604739e-02 5.7967021566403812e-03
3.3033654689788818e+00 5.3788199046063030e-02 5.6379896241618901e-03
3.3099894523620605e+00 5.2516431603243971e-02 5.7375438058323005e-03
3.3166265487670898e+00 6.1842208573710554e-02 1.0226066578197811e-02
3.3232769966125488e+00 5.6001258540389107e-02 5.5184825536787061e-03
3.3299405574798584e+00 5.0806859700158184e-02 5.2139233282167503e-03
3.3366177082061768e+00 5.0520549942787804e-02 4.9750760392896498e-03
3.3433082103729248e+00 4.9665175384359828e-02 5.3623386172712440e-03
3.3500123023986816e+00 4.9741603862408987e-02 5.4923384718041906e-03
3.3567295074462891e+00 5.1968283973210946e-02 5.4028295283058561e-03
3.3634603023529053e+00 4.9485321483390493e-02 5.2612862529799603e-03
3.3702046871185303e+00 5.2445465630776095e-02 5.2438635985992410e-03
3.3769626617431641e+00 4.8500096484051895e-02 5.2739063358145082e-03
3.3837339878082275e+00 5.1829744409492409e-02 5.1883256462912294e-03
3.3905189037322998e+00 5.1383890544272420e-02 5.3743983077290470e-03
3.3973176479339600e+00 5.1428367921567450e-02 5.0608278023226670e-03
3.4041297435760498e+00 5.2458802357455231e-02 5.3695596804146850e-03
3.4109556674957275e+00 5.0467968235965416e-02 5.2306134862495695e-03
3.4177951812744141e+00 5.1319156369477051e-02 5.3346509416527747e-03
3.4246485233306885e+00 4.9568840002255393e-02 5.3437170646902388e-03
3.4315156936645508e+00 4.9268854980487810e-02 5.0617394376210522e-03
3.4383964538574219e+00 4.8496638126861391e-02 5.0997467691232560e-03
3.4452910423278809e+00 4.8804681056980249e-02 5.1451038554530121e-03
3.4521994590759277e+00 4.7570111738988917e-02 5.5010236510266179e-03
3.4591217041015625e+00 4.7277843153204713e-02 5.2580623550236433e-03
3.4660577774047852e+00 4.8001862912539786e-02 5.1737840159486338e-03
3.4730079174041748e+00 4.7439004455921148e-02 4.9475454864220270e-03
3.4799718856811523e+00 4.6853551380039771e-02 5.2789392630307949e-03
3.4869499206542969e+00 4.5250653944684596e-02 5.1828659117550309e-03
3.4939417839050293e+00 4.4403541517837909e-02 5.1723690696149740e-03
3.5009477138519287e+00 4.5083431971708825e-02 5.4348725490672590e-03
3.5079677104949951e+00 4.5471379731241421e-02 5.2296998135957654e-03
3.5150020122528076e+00 4.4638429616968602e-02 5.1806384717794458e-03
3.5220501422882080e+00 4.2874257097234150e-02 5.2882855434476439e-03
3.5291125774383545e+00 4.4600028973277465e-02 5.2665302092550301e-03
3.5361888408660889e+00 4.3823710562736422e-02 5.3167483278070103e-03
3.5432796478271484e+00 4.3252025525926475e-02 5.1348371496197408e-03
3.5503845214843750e+00 4.4890380640553854e-02 5.3028544321893026e-03
3.5575037002563477e+00 4.3114736287020089e-02 5.4768252382008196e-03
3.5646371841430664e+00 3.9642330313067665e-02 5.1000755880332800e-03
3.5717849731445312e+00 4.1118730907837145e-02 5.1582846796743844e-03
3.5789468288421631e+00 4.0500319331021564e-02 5.1178832048825521e-03
3.5861234664916992e+00 4.1584937496600957e-02 5.2305638004270924e-03
3.5933141708374023e+00 4.2192199845015682e-02 5.2865958442939696e-03
3.6005194187164307e+00 4.2948371211009549e-02 5.1761388674852046e-03
3.6077389717102051e+00 4.1984708983364691e-02 5.3050486796740459e-03
3.6149733066558838e+00 4.0047219032646249e-02 5.2161058727701690e-03
3.6222219467163086e+00 4.0005859134212049e-02 5.1636579830648694e-03
3.6294851303100586e+00 4.1069474900243402e-02 5.0153334010567228e-03
3.6367628574371338e+00 3.9638842203668638e-02 5.0796053688742914e-03
3.6440551280975342e+00 4.0150671008148370e-02 5.3723695999255382e-03
3.6513621807098389e+00 4.0597638524647275e-02 5.3855413784469845e-03
3.6586837768554688e+00 4.0636421812483871e-02 5.1967551778305020e-03
3.6660201549530029e+00 3.9411304959015216e-02 5.0330784471799483e-03
3.6733710765838623e+00 4.0578475750041192e-02 4.9619022214052733e-03
3.6807370185852051e+00 4.0716150646971254e-02 5.1492674102008845e-03
3.6881175041198730e+00 3.9690668752702607e-02 5.0972348080812937e-03
3.6955127716064453e+00 3.9860993829187785e-02 4.8925829032219342e-03
3.7029230594635010e+00 3.7595991613371307e-02 5.2599652858549544e-03
3.7103478908538818e+00 3.9968168186814805e-02 5.1091533601184151e-03
3.7177879810333252e+00 3.8095614773553763e-02 5.0855208325660851e-03
3.7252426147460938e+00 3.8996167432781746e-02 5.0130891346676339e-03
3.7327125072479248e+00 3.9041608134212043e-02 5.3296220842248450e-03
3.7401971817016602e+00 4.5466104149449467e-02 5.4678133245321678e-03
3.7476968765258789e+00 4.0289527175923344e-02 5.2198139807417684e-03
3.7552118301391602e+00 3.9667660465576363e-02 5.2991730341983437e-03
3.7627415657043457e+00 3.9058032792005898e-02 4.9748575532503484e-03
3.7702865600585938e+00 3.6943996300491264e-02 5.0481622755055387e-03
3.7778468132019043e+00 3.8001724954639063e-02 5.1564381296894191e-03
3.7854220867156982e+00 3.8052341433690767e-02 5.1851546400843926e-03
3.7930123805999756e+00 3.6732503212383125e-02 4.9938560728230745e-03
3.8006181716918945e+00 3.8586373149521749e-02 5.1264939235580124e-03
3.8082389831542969e+00 3.7564661876263325e-02 5.0773554088211770e-03
3.8158752918243408e+00 3.7910640978361582e-02 5.1750014861056022e-03
3.8235266208648682e+00 3.8251936054548873e-02 5.1492641061192572e-03
3.8311934471130371e+00 3.7605819959438680e-02 5.1801456554927232e-03
3.8388757705688477e+00 3.6769753684657881e-02 5.1391607816329314e-03
3.8465733528137207e+00 3.7021458080169212e-02 5.0620775156314367e-03
3.8542864322662354e+00 3.6383651787209967e-02 4.9719626115957470e-03
3.8620150089263916e+00 3.7029888639748210e-02 5.1693633594644050e-03
3.8697590827941895e+00 3.6361044294566977e-02 4.9750609092514891e-03
3.8775186538696289e+00 3.7413364566747452e-02 5.1631425069675590e-03
3.8852937221527100e+00 3.5858324010840069e-02 4.9596689112952966e-03
3.8930842876434326e+00 3.6729071455964483e-02 5.1764959023618438e-03
3.9008908271789551e+00 3.4861121201481542e-02 4.9767158599484012e-03
3.9087126255035400e+00 3.8159477333521805e-02 5.1382839355938754e-03
3.9165503978729248e+00 3.7520914976813542e-02 5.1552135172507549e-03
3.9244036674499512e+00 3.6291154849376776e-02 5.0627258029499909e-03
3.9322729110717773e+00 3.5723263730039402e-02 5.0134708241507337e-03
3.9401578903198242e+00 3.4776296761856930e-02 5.0559977709607080e-03
3.9480586051940918e+00 3.4079772254790371e-02 5.0776906433705627e-03
3.9559750556945801e+00 3.5533873462177838e-02 5.0185867408355832e-03
3.9639074802398682e+00 3.1810827022231668e-02 4.9478816742882089e-03
3.9718558788299561e+00 3.2018001711147222e-02 5.1816602428230241e-03
3.9798200130462646e+00 3.3366807224459359e-02 5.0265601737599598e-03
3.9878003597259521e+00 3.2340522631138763e-02 5.0729869321747964e-03
3.9957966804504395e+00 3.3904492358886242e-02 5.1514558344775731e-03
5.2924280166625977e+00 3.1819757072755459e-02 4.8119647666246077e-03
5.3279333114624023e+00 3.0726738256103642e-02 5.0819467098063686e-03
5.3636770248413086e+00 3.0119223143993040e-02 5.4717509456476375e-03
5.3996601104736328e+00 2.7575952941458086e-02 5.0454764678750140e-03
5.4358844757080078e+00 2.4226735667527803e-02 4.9740920141023237e-03
5.4723529815673828e+00 2.6863113180454989e-02 5.1261674654723040e-03
5.5090656280517578e+00 2.2758598028774238e-02 4.7841210605441588e-03
5.5460243225097656e+00 2.2130317721994627e-02 4.3933174509161654e-03
5.5832309722900391e+00 2.8015751030762308e-02 5.0483357032817307e-03
5.6206870079040527e+00 2.8516913283345598e-02 5.0528865156820365e-03
5.6583948135375977e+00 3.1783489508410125e-02 5.2912713948245422e-03
5.6963548660278320e+00 2.7888759566849160e-02 5.0990495583227800e-03
5.7345700263977051e+00 2.4006566375546448e-02 4.7565303149367452e-03
5.7730417251586914e+00 2.4686939471778059e-02 5.3409058380559718e-03
5.8117718696594238e+00 2.8104868174064712e-02 5.2952674746025441e-03
5.8507614135742188e+00 2.8447944338691848e-02 5.2547757381410220e-03
5.8900122642517090e+00 2.7524795560277832e-02 4.8339908850911634e-03
5.9295263290405273e+00 2.6293350687035505e-02 5.2938588728821366e-03
5.9693059921264648e+00 2.4268016898900176e-02 5.0194585044458168e-03
6.0093522071838379e+00 2.0442898282134334e-02 4.8297972813079086e-03
6.0496673583984375e+00 2.3592542640756057e-02 4.9262820903603543e-03
6.0902523994445801e+00 2.1691616939381236e-02 4.7932962720579377e-03
6.1311101913452148e+00 2.0043182914371162e-02 5.0297198303442762e-03
6.1722426414489746e+00 2.5333181538549163e-02 4.8395582520721434e-03
6.2136502265930176e+00 2.3486604667017189e-02 4.9288603462737061e-03
6.2553358078002930e+00 2.7323899663563689e-02 5.2004959564293761e-03
6.2973008155822754e+00 2.1924501482752028e-02 4.4835739189664310e-03
6.3395476341247559e+00 2.6361488488660063e-02 4.6888782165092069e-03
6.3820776939392090e+00 2.6085576128510920e-02 4.7815542246764228e-03
6.4248933792114258e+00 2.5474984293710631e-02 5.4526696827664617e-03
6.4679965972900391e+00 3.1253171285530561e-02 5.6759239449863472e-03
6.5113883018493652e+00 2.5346757478175899e-02 5.5203285745961906e-03
6.5550713539123535e+00 2.4859760873134046e-02 5.5053873238624478e-03
6.5990471839904785e+00 3.1571331150756672e-02 5.9002329474011697e-03
6.6433181762695312e+00 3.1890592491609894e-02 6.2958224698863880e-03
6.6878862380981445e+00 2.8947756914968967e-02 5.7164605389781586e-03
6.7327532768249512e+00 2.4817072497074738e-02 5.5238640315071552e-03
6.7779211997985840e+00 2.4075834415421361e-02 5.4343590796772610e-03
6.8233919143676758e+00 2.0428479317496060e-02 4.7647578665401457e-03
6.8691682815551758e+00 2.5802570066825993e-02 5.9774028719838780e-03
6.9152517318725586e+00 2.5803292740737598e-02 5.1303785189332554e-03
6.9616441726684570e+00 2.3591878067024372e-02 5.1964393909201250e-03
7.0083479881286621e+00 2.6468349876594584e-02 5.2128074519027807e-03
7.0553646087646484e+00 2.5225424545085588e-02 5.4966960917277345e-03
7.1026973724365234e+00 2.8406333005420031e-02 5.5092094642122972e-03
7.1503467559814453e+00 3.3843149099557088e-02 6.0208879240567156e-03
7.1983170509338379e+00 3.0399897875821879e-02 5.8881736628534614e-03
7.2466087341308594e+00 3.0145585730465097e-02 6.6242288947874128e-03
7.2952241897583008e+00 3.0712048535013865e-02 5.8772664345241770e-03
7.3441658020019531e+00 2.9922534455881965e-02 6.2051784302707570e-03
7.3934354782104492e+00 3.1455644633118410e-02 5.8781720289983750e-03
7.4430360794067383e+00 2.9884195483169142e-02 7.0990563966254507e-03
7.5938420295715332e+00 2.7272679904242366e-02 5.3412036013359039e-03
7.6447868347167969e+00 2.7074935924960283e-02 4.9544517361437826e-03
7.6960735321044922e+00 3.3718520991331657e-02 5.7257983492099863e-03
7.7477045059204102e+00 2.9590324392705935e-02 5.3667441434252566e-03
7.7996821403503418e+00 3.0282814138512942e-02 5.3102919734326418e-03
7.9046840667724609e+00 2.8574071331815640e-02 5.2181467579961562e-03
7.9577145576477051e+00 3.2837685832360387e-02 5.2759600358325363e-03
8.0111007690429688e+00 2.8003284244562280e-02 5.7915133447731222e-03
8.0648450851440430e+00 2.7482225499662102e-02 5.2354147619435281e-03
8.1189498901367188e+00 2.8700586092239119e-02 4.7726702906383811e-03
8.1734180450439453e+00 3.3105238327734474e-02 5.5123989931521135e-03
8.2282505035400391e+00 3.0511179669003696e-02 5.4529301935051762e-03
8.2834510803222656e+00 2.8993821916217109e-02 5.2330263208028053e-03
8.3390216827392578e+00 3.4445041197727629e-02 5.3098634518900494e-03
8.3949661254882812e+00 3.1779123296960594e-02 5.3219171050553028e-03
8.5079822540283203e+00 3.2493199532366464e-02 5.4994187609954566e-03
8.5650596618652344e+00 3.2852393849307833e-02 5.4235858219161747e-03
8.6225204467773438e+00 3.7548438101984966e-02 5.1228587344673534e-03
8.6803665161132812e+00 3.8862557564790665e-02 5.2850998144704057e-03
8.7386016845703125e+00 4.1135314642179122e-02 5.9035224392817304e-03
8.7972259521484375e+00 4.4720943331609968e-02 5.7807809814281021e-03
8.8562440872192383e+00 4.8623600735746050e-02 5.8641667338169652e-03
8.9156579971313477e+00 5.1620769079209636e-02 6.0025947675472167e-03
8.9754714965820312e+00 5.7203593003873697e-02 6.2122421400358195e-03
9.0356845855712891e+00 5.9855944166873176e-02 6.0597205962567291e-03
9.0963020324707031e+00 6.3853117820192123e-02 5.7420140023049446e-03
9.1573276519775391e+00 6.8798890571193289e-02 6.0409212536038041e-03
9.2187614440917969e+00 7.0548726535204304e-02 6.2819738321018047e-03
9.2806072235107422e+00 7.3396511776254891e-02 6.9943857739263966e-03
9.3428668975830078e+00 7.1411662892870834e-02 6.9186220958437402e-03
9.4055461883544922e+00 7.2419904027348589e-02 6.3990312497999285e-03
9.4686450958251953e+00 7.5340542842539215e-02 7.1345333809008735e-03
9.5321674346923828e+00 7.6828079601727911e-02 6.7113819056007374e-03
9.5961151123046875e+00 8.6620538963198726e-02 6.5676775635257921e-03
9.6604928970336914e+00 8.1413079864805657e-02 7.2434055735084452e-03
9.7253017425537109e+00 7.7615849394023662e-02 6.6690323338678406e-03
9.7905464172363281e+00 8.4443554816826680e-02 6.5026321038304472e-03
9.8562297821044922e+00 8.1396536533649144e-02 6.5937237381524499e-03
9.9223518371582031e+00 8.2536076464407124e-02 6.2189805190042647e-03
9.9889183044433594e+00 8.5061731825033973e-02 6.0893830251619154e-03
1.0055931091308594e+01 8.8292630117519033e-02 5.9336782242951341e-03
1.0123394012451172e+01 8.2742518592792816e-02 6.6059802621311441e-03
1.0191308975219727e+01 7.4335482625342661e-02 6.7655440162916365e-03
1.0259679794311523e+01 7.1196296297968406e-02 6.1810877134478182e-03
1.0328508377075195e+01 6.6392513609988157e-02 6.7818364657138671e-03
1.0397798538208008e+01 6.7933007209261487e-02 6.4008257525624522e-03
1.0467554092407227e+01 6.4940786762711200e-02 6.5273432130838471e-03
1.0537778854370117e+01 6.5338224837956121e-02 7.3170641346522658e-03
1.0608472824096680e+01 6.6794228435414202e-02 6.7920735056876611e-03
1.0679641723632812e+01 6.2804489931073793e-02 6.2107279982447396e-03
1.0751288414001465e+01 5.7480195793406443e-02 6.3008025628246552e-03
1.0823415756225586e+01 5.8010672692605757e-02 6.6209206040861472e-03
1.0896026611328125e+01 5.7851476252696335e-02 6.0868298084619946e-03
1.0969123840332031e+01 6.3422252811688465e-02 6.4321128572996126e-03
1.1042715072631836e+01 6.2539305640930298e-02 6.3161002710485133e-03
1.1116796493530273e+01 5.6275221410214474e-02 6.6119879265588450e-03
1.1191375732421875e+01 5.1718659817313814e-02 6.3653508169277968e-03
1.1266456604003906e+01 4.5922957134630293e-02 6.4198932747699710e-03
1.1342040061950684e+01 5.2028986888296137e-02 6.3120153925987597e-03
1.1418130874633789e+01 4.8266024820929121e-02 6.5282583637914001e-03
1.1494730949401855e+01 4.9468303139905002e-02 6.1543135448899819e-03
1.1571846008300781e+01 4.3083446122822042e-02 5.0541510947492421e-03
1.1649477005004883e+01 3.7704550398584023e-02 5.5129199860592766e-03
1.1727630615234375e+01 4.8374482683793220e-02 6.0921552953378004e-03
1.1806306838989258e+01 4.3921945639666733e-02 5.9826775272057925e-03
1.1885512351989746e+01 4.0460927190919628e-02 6.5227968930896829e-03
1.1965248107910156e+01 3.5062728830360636e-02 6.8963486338073131e-03
1.2045519828796387e+01 3.5935598287888379e-02 7.0353866387602958e-03
1.2126329421997070e+01 4.5878749893220626e-02 6.6875810125750440e-03
1.2207681655883789e+01 3.6172490158605512e-02 6.5931974504182030e-03
1.2289579391479492e+01 4.2359464884504996e-02 6.0437567959168836e-03
1.2372028350830078e+01 2.7988072181198781e-02 7.1968887528173530e-03
1.2455028533935547e+01 2.9817087623952722e-02 6.7098012533586887e-03
1.2538584709167480e+01 2.8906764989151575e-02 6.6103791714949532e-03
1.2622703552246094e+01 2.6252581941673434e-02 5.9907832413832376e-03
1.2707386016845703e+01 3.2802456911637821e-02 6.1869861307095805e-03
1.2792635917663574e+01 2.7385090165357420e-02 6.0201782285608267e-03
1.2878458023071289e+01 2.7893383647859642e-02 6.8085067689064192e-03
1.2964855194091797e+01 3.2133210923429134e-02 5.7830342865803136e-03
1.3051832199096680e+01 2.7828379741688732e-02 6.8717264152571584e-03
