# wave A(l)/A(V) unc rms origin
0.6415884636014663 0.8269394563029895 0.008269394563029895 0.015310148919365508 STIS/Opt
0.645894013754617 0.8254321587980353 0.008254321587980354 0.019217184162453684 STIS/Opt
0.6502284574480555 0.81691618596704 0.0081691618596704 0.01818835418598178 STIS/Opt
0.6545919885795743 0.8048697741785209 0.008048697741785208 0.0389460494935057 STIS/Opt
0.658984802348169 0.7966571175851894 0.007966571175851894 0.021830121951424482 STIS/Opt
0.6634070952627695 0.7902614096815782 0.007902614096815782 0.021885328533286407 STIS/Opt
0.6678590651510312 0.7843965482952716 0.007843965482952716 0.018545291587235457 STIS/Opt
0.6723409111681851 0.7722094383499185 0.007722094383499185 0.022491928823189632 STIS/Opt
0.676852833805946 0.7631755992583693 0.007631755992583694 0.020845954258534416 STIS/Opt
0.6813950349014817 0.7565780459553159 0.007565780459553159 0.018986547847431597 STIS/Opt
0.6859677176464423 0.7521846167099667 0.007521846167099667 0.023313394223404775 STIS/Opt
0.6905710865960493 0.743916423799647 0.00743916423799647 0.02215589347516905 STIS/Opt
0.6952053476782465 0.7351880317672855 0.007351880317672856 0.02175470513554478 STIS/Opt
0.6998707082029123 0.7267526764211797 0.007267526764211797 0.02444502280018262 STIS/Opt
0.7045673768711328 0.7190022861098966 0.007190022861098966 0.019120716480866058 STIS/Opt
0.7092955637845384 0.7128132535770744 0.0071281325357707434 0.0207172566681004 STIS/Opt
0.7140554804547026 0.7036598841727779 0.007036598841727779 0.020022620678560945 STIS/Opt
0.7188473398126033 0.6994073001883305 0.006994073001883305 0.023543736710530005 STIS/Opt
0.7236713562181487 0.6911090045516269 0.0069110900455162695 0.020605198098230696 STIS/Opt
0.728527745469766 0.6852230314660298 0.006852230314660299 0.02106189850043715 STIS/Opt
